,ARTG ID,Search String,Product name,Active ingredients,Sponsor name,Start Date,Dosage Form,Route of Administration,Effective Date,Status,Ingredient 1,Ingredient 1 strength,Ingredient 2,Ingredient 2 strength,Ingredient 3,Ingredient 3 strength
550,11037,clofazimine,['Lamprene 100mg capsule'],['clofazimine'],['Novartis Pharmaceuticals Australia Pty Ltd'],['2/08/1991'],"['Capsule, soft']",['Oral '],['2/02/2018'],['Active'],['clofazimine'],['100mg'],,,,
551,94875,clotrimazole,['FEMIZOL VAGINAL CREAM clotrimazole 20mg/g tube'],['clotrimazole'],['Medis Pharma Pty Ltd'],['12/06/2003'],['Cream'],['Topical '],['12/06/2003'],['Active'],['clotrimazole'],"['20mg/g', '200mg/g']",,,,
552,94371,clotrimazole,['TOPIZOL ANTIFUNGAL CREAM clotrimazole 10mg/g tube'],['clotrimazole'],['Medis Pharma Pty Ltd'],['20/05/2003'],['Cream'],['Topical '],['20/05/2003'],['Active'],['clotrimazole'],['10mg/g'],,,,
553,92426,clotrimazole,['CANESTEN CLOTRIMAZOLE THRUSH 1 DAY PESSARY + CREAM 500 mg compressed pessary blister pack and 10 mg/g cream tube composite pack'],['clotrimazole'],['Bayer Australia Ltd'],['9/01/2003'],"['Cream', 'Pessary, compressed']","['Topical ', 'Vaginal ']",['16/12/2020'],['Active'],['clotrimazole'],"['10mg/g', '500mg']",,,,
554,92391,clotrimazole,['CANESTEN CLOTRIMAZOLE THRUSH 6 DAY PESSARY 100 mg compressed pessary blister pack'],['clotrimazole'],['Bayer Australia Ltd'],['6/01/2003'],['Pessary'],['Vaginal '],['1/12/2020'],['Active'],['clotrimazole'],['100mg'],,,,
555,92390,clotrimazole,['CANESTEN CLOTRIMAZOLE THRUSH 1 DAY PESSARY 500 mg compressed pessary blister pack'],['clotrimazole'],['Bayer Australia Ltd'],['6/01/2003'],['Pessary'],['Vaginal '],['14/01/2021'],['Active'],['clotrimazole'],['500mg'],,,,
556,81770,clotrimazole,"[""SOUL PATTINSON ANTIFUNGAL CLOTRIMAZOLE WOMEN'S COMBINATION TREATMENT pessary and cream""]",['clotrimazole'],['Soul Pattinson Manufacturing Pty Ltd'],['21/02/2002'],"['Cream', 'Pessary, compressed']","['Topical ', 'Vaginal ']",['3/07/2002'],['Active'],['clotrimazole'],"['10mg/g', '500mg']",,,,
557,81526,clotrimazole,['PHARMACY HEALTH ANTIFUNGAL CLOTRIMAZOLE CREAM 1% clotrimazole 10 mg/g cream tube'],['clotrimazole'],['Soul Pattinson Manufacturing Pty Ltd'],['18/01/2002'],['Cream'],['Topical '],['9/11/2020'],['Active'],['clotrimazole'],['10mg/g'],,,,
558,77595,clotrimazole,['CIPLA FEMME 3 DAY THRUSH TREATMENT CREAM clotrimazole 20mg/g tube'],['clotrimazole'],['Cipla Australia Pty Ltd'],['28/02/2001'],['Cream'],['Vaginal '],['10/09/2019'],['Active'],['clotrimazole'],['20mg/g'],,,,
559,76739,clotrimazole,"[""SOUL PATTINSON ANTIFUNGAL CLOTRIMAZOLE WOMEN'S TREATMENT 2% w/w vaginal cream tube""]",['clotrimazole'],['Soul Pattinson Manufacturing Pty Ltd'],['17/11/2000'],['Cream'],['Vaginal '],['5/02/2016'],['Active'],['clotrimazole'],['20mg/g'],,,,
560,76703,clotrimazole,['SOUL PATTINSON ANTIFUNGAL CLOTRIMAZOLE 10mg/g cream tube'],['clotrimazole'],['Soul Pattinson Manufacturing Pty Ltd'],['6/11/2000'],['Cream'],['Topical '],['9/11/2020'],['Active'],['clotrimazole'],['10mg/g'],,,,
561,71173,clotrimazole,['CIPLA GENPHARM CLO-ZOLE CREAM 1% clotrimazole 10mg/g tube'],['clotrimazole'],['Cipla Australia Pty Ltd'],['8/10/1999'],['Cream'],['Topical '],['2/02/2016'],['Active'],['clotrimazole'],['10mg/g'],,,,
562,71172,clotrimazole,['CIPLA FEMME 6 DAY THRUSH TREATMENT CREAM clotrimazole 10mg/g tube'],['clotrimazole'],['Cipla Australia Pty Ltd'],['8/10/1999'],['Cream'],['Vaginal '],['2/02/2016'],['Active'],['clotrimazole'],['10mg/g'],,,,
563,68570,clotrimazole,['CANESTEN CLOTRIMAZOLE THRUSH 1 DAY CREAM 500 mg/5 g single dose cream tube'],['clotrimazole'],['Bayer Australia Ltd'],['12/05/1999'],['Cream'],['Vaginal '],['29/11/2017'],['Active'],['clotrimazole'],['100mg/g'],,,,
564,64918,clotrimazole,"[""CHEMISTS' OWN CLOZOLE CREAM clotrimazole 10mg/g tube""]",['clotrimazole'],['Cipla Australia Pty Ltd'],['13/08/1998'],['Cream'],['Topical '],['20/01/2020'],['Active'],['clotrimazole'],['10mg/g'],,,,
565,64917,clotrimazole,"[""CHEMISTS' OWN CLOZOLE VAGINAL CREAM 1% clotrimazole 10mg/g tube""]",['clotrimazole'],['Cipla Australia Pty Ltd'],['13/08/1998'],['Cream'],['Topical '],['20/01/2020'],['Active'],['clotrimazole'],['10mg/g'],,,,
566,48322,clotrimazole,['VIKADERM BROAD SPECTRUM ANTIFUNGAL 10mg/g'],['clotrimazole'],['Milpharma Pty Ltd'],['28/02/1994'],['Cream'],['Topical '],['3/07/2002'],['Active'],['clotrimazole'],['10mg/g'],,,,
567,361891,clotrimazole,['CANDAZOLE clotrimazole 10 mg/g (1%) cream tube'],['clotrimazole'],['Nova Pharmaceuticals Australasia Pty Ltd'],['14/04/2021'],['Cream'],['Topical '],['14/04/2021'],['Active'],['clotrimazole'],['10mg/g'],,,,
568,338055,clotrimazole,['PHARMACY HEALTH CLOTRIMAZOLE 6 DAY THRUSH CREAM Clotrimazole 10mg/g vaginal cream 35 g tube plus 6 applicators'],['clotrimazole'],['Soul Pattinson Manufacturing Pty Ltd'],['18/06/2020'],['Cream'],['Vaginal '],['18/06/2020'],['Active'],['clotrimazole'],"['10mg/g', '6']",,,,
569,338054,clotrimazole,['TERRYWHITE CHEMMART CLOTRIMAZOLE 6 DAY THRUSH CREAM Clotrimazole 10mg/g vaginal cream 35 g tube plus 6 applicators'],['clotrimazole'],['Soul Pattinson Manufacturing Pty Ltd'],['18/06/2020'],['Cream'],['Vaginal '],['18/06/2020'],['Active'],['clotrimazole'],"['10mg/g', '6']",,,,
570,338053,clotrimazole,['PRICELINE PHARMACY CLOTRIMAZOLE 6 DAY THRUSH TREATMENT Clotrimazole 10mg/g vaginal cream 35 g tube plus 6 applicators'],['clotrimazole'],['Soul Pattinson Manufacturing Pty Ltd'],['18/06/2020'],['Cream'],['Vaginal '],['18/06/2020'],['Active'],['clotrimazole'],"['10mg/g', '6']",,,,
571,338046,clotrimazole,['SOUL PATTINSON CLOTRIMAZOLE 6 DAY THRUSH TREATMENT Clotrimazole 10mg/g vaginal cream 35 g tube plus 6 applicators'],['clotrimazole'],['Soul Pattinson Manufacturing Pty Ltd'],['17/06/2020'],['Cream'],['Vaginal '],['17/06/2020'],['Active'],['clotrimazole'],"['10mg/g', '6']",,,,
572,337724,clotrimazole,['BLOOMS THE CHEMIST ANTI-FUNGAL CREAM clotrimazole 1% w/w cream tube (new formulation)'],['clotrimazole'],['Arrow Pharma Pty Ltd'],['11/06/2020'],['Cream'],['Topical '],['11/06/2020'],['Active'],['clotrimazole'],"['10mg/g', '1']",,,,
573,337722,clotrimazole,['FEMINAZOLE 3 DAY THRUSH TREATMENT CREAM clotrimazole 20mg/g tube'],['clotrimazole'],['Cipla Australia Pty Ltd'],['11/06/2020'],['Cream'],['Vaginal '],['11/06/2020'],['Active'],['clotrimazole'],['20mg/g'],,,,
574,337713,clotrimazole,['ALTRIZOLE 6 DAY THRUSH TREATMENT clotrimazole 10mg/g cream tube'],['clotrimazole'],['Cipla Australia Pty Ltd'],['11/06/2020'],['Cream'],['Topical '],['11/06/2020'],['Active'],['clotrimazole'],['10mg/g'],,,,
575,336358,clotrimazole,['APOHEALTH ANTI-FUNGAL CREAM clotrimazole 1% w/w cream tube (new formulation)'],['clotrimazole'],['Arrow Pharma Pty Ltd'],['14/05/2020'],['Cream'],['Topical '],['14/05/2020'],['Active'],['clotrimazole'],"['10mg/g', '1']",,,,
576,331840,clotrimazole,"[""SCHOLL CLOTRIMAZOLE ATHLETE'S FOOT CREAM 10 mg/g cream tube""]",['clotrimazole'],['Soul Pattinson Manufacturing Pty Ltd'],['20/03/2020'],['Cream'],['Topical '],['9/11/2020'],['Active'],['clotrimazole'],['10mg/g'],,,,
577,327453,clotrimazole,['COLES ANTI-FUNGAL CREAM clotrimazole 10mg/g cream tube'],['clotrimazole'],['Soul Pattinson Manufacturing Pty Ltd'],['12/12/2019'],['Cream'],['Topical '],['9/11/2020'],['Active'],['clotrimazole'],['10mg/g'],,,,
578,326402,clotrimazole,['OPIZOLE 6 DAY THRUSH CREAM clotrimazole 10 mg/g tube'],['clotrimazole'],['Cipla Australia Pty Ltd'],['20/11/2019'],['Cream'],['Topical '],['20/11/2019'],['Active'],['clotrimazole'],['10mg/g'],,,,
579,322231,clotrimazole,['PHARMACY OWN ANTI-FUNGAL CREAM clotrimazole 10mg/g tube'],['clotrimazole'],['Wockhardt Bio Pty Ltd'],['23/08/2019'],['Cream'],['Topical '],['23/08/2019'],['Active'],['clotrimazole'],"['10mg/g', '1']",,,,
580,314847,clotrimazole,['CA CLOTRIMAZOLE 3 DAY THRUSH TREATMENT clotrimazole 20 mg/g cream tube'],['clotrimazole'],['Cipla Australia Pty Ltd'],['27/02/2019'],['Cream'],['Vaginal '],['27/02/2019'],['Active'],['clotrimazole'],"['20mg/g', '3']",,,,
581,313543,clotrimazole,['PHARMACY ACTION FEMCREAM 3 DAY CREAM clotrimazole 20mg/g tube'],['clotrimazole'],['Cipla Australia Pty Ltd'],['23/01/2019'],['Cream'],['Vaginal '],['15/09/2020'],['Active'],['clotrimazole'],['20mg/g'],,,,
582,310541,clotrimazole,['PHARMACY HEALTH CLOTRIMAZOLE 3 DAY THRUSH TREATMENT 20 mg/g cream tube'],['clotrimazole'],['Cipla Australia Pty Ltd'],['19/10/2018'],['Cream'],['Vaginal '],['25/03/2020'],['Active'],['clotrimazole'],"['20mg/g', '3']",,,,
583,310540,clotrimazole,['PRICELINE PHARMACY CLOTRIMAZOLE 3 DAY THRUSH TREATMENT clotrimazole 20 mg/g cream tube'],['clotrimazole'],['Cipla Australia Pty Ltd'],['19/10/2018'],['Cream'],['Vaginal '],['15/04/2020'],['Active'],['clotrimazole'],"['20mg/g', '3']",,,,
584,310480,clotrimazole,['TERRYWHITE CHEMMART CLOTRIMAZOLE 6 DAY THRUSH TREATMENT 10mg/g cream tube'],['clotrimazole'],['Cipla Australia Pty Ltd'],['18/10/2018'],['Cream'],['Topical '],['28/08/2020'],['Active'],['clotrimazole'],"['10mg/g', '6']",,,,
585,309540,clotrimazole,['TERRYWHITE CHEMMART ANTIFUNGAL CLOTRIMAZOLE CREAM 10 mg/g cream tube'],['clotrimazole'],['Soul Pattinson Manufacturing Pty Ltd'],['21/09/2018'],['Cream'],['Topical '],['9/11/2020'],['Active'],['clotrimazole'],['10mg/g'],,,,
586,309147,clotrimazole,['PRICELINE PHARMACY CLOTRIMAZOLE 6 DAY THRUSH TREATMENT 10 mg/g cream tube'],['clotrimazole'],['Cipla Australia Pty Ltd'],['10/09/2018'],['Cream'],['Topical '],['28/08/2020'],['Active'],['clotrimazole'],"['10mg/g', '6']",,,,
587,308628,clotrimazole,['PHARMACY HEALTH CLOTRIMAZOLE 6 DAY THRUSH TREATMENT 10 mg/g cream tube'],['clotrimazole'],['Cipla Australia Pty Ltd'],['24/08/2018'],['Cream'],['Topical '],['28/08/2020'],['Active'],['clotrimazole'],"['10mg/g', '6']",,,,
588,293292,clotrimazole,['TRUST FEM V 6 DAY CREAM clotrimazole 10 mg/g tube'],['clotrimazole'],['Pharmacor Pty Ltd'],['28/08/2017'],['Cream'],['Topical '],['11/05/2020'],['Active'],['clotrimazole'],['10mg/g'],,,,
589,275827,clotrimazole,['PHARMACY SELECT CLOTRIMAZOLE 1% CREAM 10 mg/g tube'],['clotrimazole'],['Cipla Australia Pty Ltd'],['25/05/2016'],['Cream'],['Topical '],['25/05/2016'],['Active'],['clotrimazole'],"['10mg/g', '1']",,,,
590,267255,clotrimazole,['CLONEA CLOTRIMAZOLE THRUSH TREATMENT 6 DAY CREAM Clotrimazole 10mg/g tube'],['clotrimazole'],['Alphapharm Pty Ltd'],['18/01/2016'],['Cream'],['Topical '],['18/03/2020'],['Active'],['clotrimazole'],['10mg/g'],,,,
591,230936,clotrimazole,['CLONEA CLOTRIMAZOLE THRUSH TREATMENT 3 DAY CREAM clotrimazole 20mg/g tube'],['clotrimazole'],['Alphapharm Pty Ltd'],['21/11/2014'],['Cream'],['Vaginal '],['10/02/2020'],['Active'],['clotrimazole'],['20mg/g'],,,,
592,229948,clotrimazole,['APOHEALTH ANTI-FUNGAL CREAM clotrimazole 10 mg/g tube'],['clotrimazole'],['Cipla Australia Pty Ltd'],['30/10/2014'],['Cream'],['Topical '],['16/10/2019'],['Active'],['clotrimazole'],['10mg/g'],,,,
593,229920,clotrimazole,['CLONEA ANTIFUNGAL CREAM clotrimazole 10mg/g tube'],['clotrimazole'],['Alphapharm Pty Ltd'],['29/10/2014'],['Cream'],['Topical '],['15/04/2020'],['Active'],['clotrimazole'],['10mg/g'],,,,
594,227241,clotrimazole,['PHARMACY CHOICE CLOTRIMAZOLE 3 DAY THRUSH TREATMENT CREAM clotrimazole 20mg/g tube'],['clotrimazole'],['Cipla Australia Pty Ltd'],['25/08/2014'],['Cream'],['Vaginal '],['11/02/2020'],['Active'],['clotrimazole'],"['20mg/g', '3']",,,,
595,225325,clotrimazole,['TRUST FEM V 3 DAY CREAM clotrimazole 20mg/g tube'],['clotrimazole'],['Pharmacor Pty Ltd'],['4/07/2014'],['Cream'],['Vaginal '],['13/03/2020'],['Active'],['clotrimazole'],['20mg/g'],,,,
596,224548,clotrimazole,['AMCAL FEM V 6 DAY CREAM clotrimazole 10mg/g tube'],['clotrimazole'],['Cipla Australia Pty Ltd'],['16/06/2014'],['Cream'],['Vaginal '],['20/01/2020'],['Active'],['clotrimazole'],['10mg/g'],,,,
597,224547,clotrimazole,['PHARMACY CARE FEMINA V 6 DAY CREAM clotrimazole 10mg/g tube'],['clotrimazole'],['Cipla Australia Pty Ltd'],['16/06/2014'],['Cream'],['Vaginal '],['20/01/2020'],['Active'],['clotrimazole'],['10mg/g'],,,,
598,223800,clotrimazole,['PHARMACY CARE FEMINA V 3 DAY CREAM clotrimazole 20mg/g tube'],['clotrimazole'],['Cipla Australia Pty Ltd'],['27/05/2014'],['Cream'],['Vaginal '],['21/02/2020'],['Active'],['clotrimazole'],['20mg/g'],,,,
599,220198,clotrimazole,['PHARMACY CARE ANTIFUNGAL CREAM clotrimazole 10mg/g tube'],['clotrimazole'],['Cipla Australia Pty Ltd'],['17/02/2014'],['Cream'],['Topical '],['3/02/2020'],['Active'],['clotrimazole'],['10mg/g'],,,,
600,220197,clotrimazole,['AMCAL ANTIFUNGAL CREAM clotrimazole 10mg/g tube'],['clotrimazole'],['Cipla Australia Pty Ltd'],['17/02/2014'],['Cream'],['Topical '],['3/02/2020'],['Active'],['clotrimazole'],['10mg/g'],,,,
601,215797,clotrimazole,['TRUST ANTIFUNGAL CREAM clotrimazole 10mg/g tube'],['clotrimazole'],['Cipla Australia Pty Ltd'],['9/10/2013'],['Cream'],['Topical '],['8/05/2020'],['Active'],['clotrimazole'],['10mg/g'],,,,
602,209486,clotrimazole,['AMCAL FEM V3 DAY CREAM clotrimazole 20mg/g tube'],['clotrimazole'],['Cipla Australia Pty Ltd'],['14/05/2013'],['Cream'],['Vaginal '],['21/02/2020'],['Active'],['clotrimazole'],['20mg/g'],,,,
603,204919,clotrimazole,['BLOOMS THE CHEMIST ANTI-FUNGAL Cream clotrimazole 10mg/g cream tube'],['clotrimazole'],['Apotex Pty Ltd'],['14/01/2013'],['Cream'],['Topical '],['19/01/2021'],['Active'],['clotrimazole'],['10mg/g'],,,,
604,201689,clotrimazole,['CHEMISTS’ OWN CLOZOLE BROAD SPECTRUM ANTIFUNGAL CREAM clotrimazole 1% w/w cream tube'],['clotrimazole'],['Arrow Pharma Pty Ltd'],['9/10/2012'],['Cream'],['Topical '],['12/11/2019'],['Active'],['clotrimazole'],"['10mg/g', '1']",,,,
605,198586,clotrimazole,['DISCOUNT DRUG STORES ANTI-FUNGAL CREAM clotrimazole 10mg/g cream tube'],['clotrimazole'],['Apotex Pty Ltd'],['19/06/2012'],['Cream'],['Topical '],['16/11/2015'],['Active'],['clotrimazole'],['10mg/g'],,,,
606,194535,clotrimazole,['PHARMACY ACTION Antifungal Cream tube'],['clotrimazole'],['Cipla Australia Pty Ltd'],['14/02/2012'],['Cream'],['Topical '],['14/02/2020'],['Active'],['clotrimazole'],['10mg/g'],,,,
607,194406,clotrimazole,['PHARMACY ACTION FemCream clotrimazole 10mg/g cream tube'],['clotrimazole'],['Cipla Australia Pty Ltd'],['7/02/2012'],['Cream'],['Vaginal '],['10/02/2021'],['Active'],['clotrimazole'],['10mg/g'],,,,
608,18704,clotrimazole,['CANESTEN CLOTRIMAZOLE THRUSH 3 DAY CREAM 2% w/w cream tube'],['clotrimazole'],['Bayer Australia Ltd'],['8/10/1991'],['Cream'],['Vaginal '],['20/01/2021'],['Active'],['clotrimazole'],['20mg/g'],,,,
609,18700,clotrimazole,['CANESTEN CLOTRIMAZOLE ANTIFUNGAL TOPICAL SOLUTION clotrimazole 10 mg/mL bottle'],['clotrimazole'],['Bayer Australia Ltd'],['8/10/1991'],['Solution'],['Topical '],['20/08/2019'],['Active'],['clotrimazole'],['10mg/mL'],,,,
610,18699,clotrimazole,['CANESTEN CLOTRIMAZOLE THRUSH 6 DAY CREAM 1% w/w cream tube'],['clotrimazole'],['Bayer Australia Ltd'],['8/10/1991'],['Cream'],['Vaginal '],['16/12/2020'],['Active'],['clotrimazole'],['10mg/g'],,,,
611,18697,clotrimazole,['CANESTEN CLOTRIMAZOLE ANTIFUNGAL CREAM 10mg/g tube'],['clotrimazole'],['Bayer Australia Ltd'],['8/10/1991'],['Cream'],['Topical '],['16/12/2020'],['Active'],['clotrimazole'],['10mg/g'],,,,
612,17593,clotrimazole,['CLONEA clotrimazole 10mg/g cream tube'],['clotrimazole'],['Alphapharm Pty Ltd'],['20/09/1991'],['Cream'],['Topical '],['8/01/2013'],['Active'],['clotrimazole'],"['20mg/g', '10mg/g']",,,,
613,172517,clotrimazole,['BLOOMS THE CHEMIST CLOTRIMAZOLE 3 DAY VAGINAL CREAM Clotrimazole 20mg/g tube'],['clotrimazole'],['Cipla Australia Pty Ltd'],['23/06/2010'],['Cream'],['Vaginal '],['12/11/2020'],['Active'],['clotrimazole'],"['20mg/g', '3']",,,,
614,150663,clotrimazole,['APO-CLOTRIMAZOLE 6 DAY CREAM clotrimazole 10mg/g tube'],['clotrimazole'],['Cipla Australia Pty Ltd'],['11/03/2008'],['Cream'],['Vaginal '],['11/11/2020'],['Active'],['clotrimazole'],"['10mg/g', '6']",,,,
615,150662,clotrimazole,['APO-CLOTRIMAZOLE 3 DAY CREAM clotrimazole 20mg/g tube'],['clotrimazole'],['Cipla Australia Pty Ltd'],['11/03/2008'],['Cream'],['Vaginal '],['11/11/2020'],['Active'],['clotrimazole'],"['20mg/g', '3']",,,,
616,145387,clotrimazole,"[""CANESTEN CLOTRIMAZOLE ATHLETE'S FOOT CREAM clotrimazole 10mg/g cream tube""]",['clotrimazole'],['Bayer Australia Ltd'],['28/09/2007'],['Cream'],['Topical '],['16/12/2020'],['Active'],['clotrimazole'],['10mg/g'],,,,
617,144691,clotrimazole,['PRICELINE PHARMACY ANTIFUNGAL CLOTRIMAZOLE CREAM 1% clotrimazole 10mg/g cream tube'],['clotrimazole'],['Soul Pattinson Manufacturing Pty Ltd'],['12/09/2007'],['Cream'],['Topical '],['9/11/2020'],['Active'],['clotrimazole'],['10mg/g'],,,,
618,132865,clotrimazole,['PHARMACY CHOICE CLOTRIMAZOLE THRUSH TREATMENT 6 DAY CREAM 10mg/g clotrimazole 1%w/w tube'],['clotrimazole'],['Cipla Australia Pty Ltd'],['8/11/2006'],['Cream'],['Vaginal '],['20/01/2020'],['Active'],['clotrimazole'],"['10mg/g', '1']",,,,
619,126540,clotrimazole,['PHARMACY CHOICE CLOTRIMAZOLE Anti-fungal Cream 10mg/g tube'],['clotrimazole'],['Cipla Australia Pty Ltd'],['30/03/2006'],['Cream'],['Topical '],['20/01/2020'],['Active'],['clotrimazole'],['10mg/g'],,,,
620,115389,clotrimazole,"[""CHEMISTS' OWN CLOZOLE VAGINAL CREAM clotrimazole 20mg/g tube""]",['clotrimazole'],['Cipla Australia Pty Ltd'],['22/12/2004'],['Cream'],['Topical '],['24/12/2019'],['Active'],['clotrimazole'],['20mg/g'],,,,
621,222743,daclatasvir,['DAKLINZA daclatasvir (as dihydrochloride) 30 mg tablet blister'],['daclatasvir dihydrochloride'],['Bristol-Myers Squibb Australia Pty Ltd'],['25/06/2015'],"['Tablet, film coated']",['Oral '],['4/09/2020'],['Active'],['daclatasvir dihydrochloride'],['33mg'],,,,
622,222742,daclatasvir,['DAKLINZA daclatasvir (as dihyrochloride) 60 mg tablet blister'],['daclatasvir dihydrochloride'],['Bristol-Myers Squibb Australia Pty Ltd'],['25/06/2015'],"['Tablet, film coated']",['Oral '],['3/09/2020'],['Active'],['daclatasvir dihydrochloride'],['66mg'],,,,
623,266267,dapsone,['ACZONE dapsone 7.5% w/w gel topical bottle with integral pump'],['dapsone'],['Allergan Australia Pty Ltd'],['10/01/2017'],['Gel'],['Topical '],['21/01/2021'],['Active'],['dapsone'],['7.5'],,,,
624,17608,dapsone,['Dapsone 100 tablet'],['dapsone'],['Alphapharm Pty Ltd'],['20/09/1991'],"['Tablet, uncoated']",['Oral '],['3/07/2002'],['Active'],['dapsone'],"['100mg', '100']",,,,
625,104483,dapsone,['DAPSONE dapsone 100mg tablet bottle'],['dapsone'],['Link Medical Products Pty Ltd T/A Link Pharmaceuticals'],['20/07/2004'],"['Tablet, uncoated']",['Oral '],['6/11/2020'],['Active'],['dapsone'],['100mg'],,,,
626,104482,dapsone,['DAPSONE dapsone 25mg tablet bottle'],['dapsone'],['Link Medical Products Pty Ltd T/A Link Pharmaceuticals'],['20/07/2004'],"['Tablet, uncoated']",['Oral '],['6/11/2020'],['Active'],['dapsone'],['25mg'],,,,
627,318766,darunavir,['DARUNAVIR JUNO darunavir 800 mg film coated tablet bottle'],['darunavir'],['Juno Pharmaceuticals Pty Ltd'],['22/04/2020'],"['Tablet, film coated']",['Oral '],['26/02/2021'],['Active'],['darunavir'],['800mg'],,,,
628,318765,darunavir,['DARUNAVIR JUNO darunavir 600 mg film coated tablet bottle'],['darunavir'],['Juno Pharmaceuticals Pty Ltd'],['22/04/2020'],"['Tablet, film coated']",['Oral '],['26/02/2021'],['Active'],['darunavir'],['600mg'],,,,
629,318764,darunavir,['DARUNAVIR JUNO darunavir 400 mg film coated tablet bottle'],['darunavir'],['Accelagen Pty Ltd'],['22/04/2020'],"['Tablet, film coated']",['Oral '],['22/04/2020'],['Active'],['darunavir'],['400mg'],,,,
630,271133,darunavir,['DARUNAVIR MYLAN darunavir 800 mg tablet bottle'],['darunavir'],['Alphapharm Pty Ltd'],['26/05/2017'],"['Tablet, film coated']",['Oral '],['9/12/2020'],['Active'],['darunavir'],"['M', '800mg']",,,,
631,271132,darunavir,['DARUNAVIR MYLAN darunavir 600 mg tablet bottle'],['darunavir'],['Alphapharm Pty Ltd'],['26/05/2017'],"['Tablet, film coated']",['Oral '],['9/12/2020'],['Active'],['darunavir'],"['M', '600mg']",,,,
632,199320,darunavir,['PREZISTA darunavir 800 mg tablet bottle'],['darunavir'],['Janssen-Cilag Pty Ltd'],['8/04/2013'],"['Tablet, film coated']",['Oral '],['16/04/2021'],['Active'],['darunavir'],['800mg'],,,,
633,156280,darunavir,['PREZISTA darunavir 75mg tablets bottle'],['darunavir'],['Janssen-Cilag Pty Ltd'],['4/02/2010'],"['Tablet, film coated']",['Oral '],['16/04/2021'],['Active'],['darunavir'],['75mg'],,,,
634,153628,darunavir,['PREZISTA darunavir 600mg tablets bottle'],['darunavir'],['Janssen-Cilag Pty Ltd'],['30/07/2009'],"['Tablet, film coated']",['Oral '],['16/04/2021'],['Active'],['darunavir'],['600mg'],,,,
635,312782,dolutegravir,['TIVICAY dolutegravir (as sodium) 10 mg film-coated tablet bottle'],['dolutegravir sodium'],['ViiV Healthcare Pty Ltd'],['30/10/2019'],"['Tablet, film coated']",['Oral '],['22/06/2020'],['Active'],['dolutegravir sodium'],['10.5mg'],,,,
636,312781,dolutegravir,['TIVICAY dolutegravir (as sodium) 25 mg film-coated tablet bottle'],['dolutegravir sodium'],['ViiV Healthcare Pty Ltd'],['30/10/2019'],"['Tablet, film coated']",['Oral '],['9/10/2020'],['Active'],['dolutegravir sodium'],['26.3mg'],,,,
637,205212,dolutegravir,['TIVICAY dolutegravir (as sodium) 50 mg film-coated tablet bottle'],['dolutegravir'],['ViiV Healthcare Pty Ltd'],['17/01/2014'],"['Tablet, film coated']",['Oral '],['22/06/2020'],['Active'],['dolutegravir'],['50mg'],,,,
638,98653,doxycycline,['FRAKAS doxycycline 50mg (as monohydrate) tablet blister pack'],['doxycycline monohydrate'],['Sandoz Pty Ltd'],['3/05/2004'],"['Tablet, uncoated']",['Oral '],['23/12/2020'],['Active'],['doxycycline monohydrate'],['52.05mg'],,,,
639,98586,doxycycline,['DORYX (DOXYCYCLINE) 75mg tablet bulk'],['doxycycline hyclate (hydrochloride)'],['Mayne Pharma International Pty Ltd'],['3/12/2003'],"['Tablet, modified release']",['Oral '],['23/06/2005'],['Active'],[],[],,,,
640,92223,doxycycline,['DORYX DOXYCYCLINE 100 mg tablet - modified release bulk'],['doxycycline hyclate (hydrochloride)'],['Mayne Pharma International Pty Ltd'],['11/12/2002'],"['Tablet, modified release']",['Oral '],['23/06/2005'],['Active'],[],[],,,,
641,83351,doxycycline,['DOXY-50 ACNE PACK doxycycline (as hydrochloride) 50mg tablet blister pack'],['doxycycline hyclate (hydrochloride)'],['Medis Pharma Pty Ltd'],['16/07/2002'],"['Tablet, film coated']",['Oral '],['1/02/2016'],['Active'],[],[],,,,
642,78598,doxycycline,['APO-DOXYCYCLINE 100mg (as monohydrate) tablet blister pack'],['doxycycline monohydrate'],['Apotex Pty Ltd'],['25/05/2001'],"['Tablet, uncoated']",['Oral '],['24/02/2021'],['Active'],['doxycycline monohydrate'],['104.1mg'],,,,
643,78597,doxycycline,['APO-DOXYCYCLINE (as monohydrate) 50mg tablet blister pack'],['doxycycline monohydrate'],['Apotex Pty Ltd'],['25/05/2001'],"['Tablet, uncoated']",['Oral '],['24/02/2021'],['Active'],['doxycycline monohydrate'],['52.05mg'],,,,
644,69049,doxycycline,['DOXYCYCLINE SANDOZ doxycycline (as monohydrate) 50mg tablet blister pack'],['doxycycline monohydrate'],['Sandoz Pty Ltd'],['19/05/1999'],"['Tablet, uncoated']",['Oral '],['23/12/2020'],['Active'],['doxycycline monohydrate'],['52.05mg'],,,,
645,66302,doxycycline,['DOXYCYCLINE SANDOZ doxycycline 100mg (as monohydrate) tablet blister pack'],['doxycycline monohydrate'],['Sandoz Pty Ltd'],['8/10/1998'],"['Tablet, uncoated']",['Oral '],['31/03/2021'],['Active'],['doxycycline monohydrate'],['104.1mg'],,,,
646,63512,doxycycline,['DOXYLIN 50 Doxycycline 50mg (as hydrochloride) tablet bottle'],['doxycycline hyclate (hydrochloride)'],['Alphapharm Pty Ltd'],['22/05/1998'],"['Tablet, film coated']",['Oral '],['13/11/2020'],['Active'],[],[],,,,
